"SQGDP9 Real GDP by state 1/"
"(Millions of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2012:Q1","2012:Q2","2012:Q3","2012:Q4","2016:Q1","2016:Q2","2016:Q3","2016:Q4"
"15000","Hawaii","83","  Government and government enterprises",15955.9,16178.4,16190.8,16102.1,16343.6,16195.0,16096.7,16339.9
"16000","Idaho","3","      Agriculture, forestry, fishing and hunting",3393.7,3338.9,3553.4,3492.4,5017.9,4945.1,5083.0,5290.1
"16000","Idaho","6","      Mining, quarrying, and oil and gas extraction",826.6,812.3,621.8,648.8,891.3,719.1,692.3,544.0
"16000","Idaho","10","      Utilities",1220.2,1284.3,1215.2,1223.0,1137.4,1239.3,1269.9,1266.7
"16000","Idaho","11","      Construction",2420.6,2456.4,2548.0,2650.9,3551.4,3487.1,3594.6,3601.3
"16000","Idaho","12","      Manufacturing",7093.9,7346.7,6849.3,6610.7,6964.3,7162.7,7166.3,6587.8
"16000","Idaho","34","      Wholesale trade",3346.7,3413.6,3458.8,3381.5,4312.5,4291.3,4374.6,4435.7
"16000","Idaho","35","      Retail trade",4492.2,4379.3,4506.8,4526.9,5309.2,5605.0,5438.7,5461.1
"16000","Idaho","36","      Transportation and warehousing",1692.7,1667.3,1690.5,1701.8,1724.6,1759.5,1751.2,1808.0
"16000","Idaho","45","      Information",1333.8,1361.3,1400.7,1305.7,1589.8,1582.4,1607.9,1630.5
"16000","Idaho","51","      Finance and insurance",2460.9,2383.6,2520.1,2300.7,2380.3,2415.3,2650.1,2708.7
"16000","Idaho","56","      Real estate and rental and leasing",7576.8,7632.2,7748.4,7717.8,8224.1,8271.7,8312.9,8410.8
"16000","Idaho","60","      Professional, scientific, and technical services",3177.3,3219.0,3160.2,3065.6,3482.9,3552.1,3553.4,3585.6
"16000","Idaho","64","      Management of companies and enterprises",759.3,719.2,723.6,683.2,552.1,599.4,612.0,595.5
"16000","Idaho","65","      Administrative and support and waste management and remediation services",1760.4,1775.9,1803.7,1793.3,2061.2,2115.8,2164.8,2258.8
"16000","Idaho","69","      Educational services",492.1,500.4,493.0,504.3,514.0,508.4,499.5,510.7
"16000","Idaho","70","      Health care and social assistance",4618.9,4542.2,4604.3,4649.8,5463.0,5507.5,5537.8,5651.7
"16000","Idaho","76","      Arts, entertainment, and recreation",361.2,377.0,377.7,381.7,441.8,446.8,449.1,475.7
"16000","Idaho","79","      Accommodation and food services",1462.7,1452.8,1460.6,1476.4,1828.5,1840.6,1832.1,1892.2
"16000","Idaho","83","  Government and government enterprises",8131.5,8081.6,8231.3,8319.7,8198.5,8173.6,8488.3,8573.4
"17000","Illinois","3","      Agriculture, forestry, fishing and hunting",6319.0,7157.1,5956.0,4212.3,10291.8,9032.0,8136.1,7908.9
"17000","Illinois","6","      Mining, quarrying, and oil and gas extraction",2220.9,2361.9,2339.4,2370.8,2481.1,2193.3,2183.2,2135.5
"17000","Illinois","10","      Utilities",12291.3,12395.9,11936.6,11817.4,12577.7,11781.3,12362.5,11888.2
"17000","Illinois","11","      Construction",20808.3,20163.4,19835.9,20339.1,24433.7,23871.3,23195.4,23575.3
"17000","Illinois","12","      Manufacturing",107400.8,104316.6,101451.9,99671.1,94927.0,94940.0,94896.9,96118.7
"17000","Illinois","34","      Wholesale trade",55896.3,56886.2,57700.9,56417.8,59300.3,59501.4,60291.4,60663.8
"17000","Illinois","35","      Retail trade",36228.0,35603.1,36658.3,35854.9,39293.9,39434.8,39977.9,40740.1
"17000","Illinois","36","      Transportation and warehousing",28115.0,27142.1,27297.1,27001.1,26554.4,27332.9,27403.8,28480.7
"17000","Illinois","45","      Information",24358.7,24250.6,23777.8,23654.1,30284.1,29983.5,29922.6,29936.3
"17000","Illinois","51","      Finance and insurance",65553.5,69088.4,67721.5,69891.4,66142.2,69845.5,68892.8,69604.4
"17000","Illinois","56","      Real estate and rental and leasing",88389.7,88681.4,89531.3,88396.8,93704.8,93430.9,93224.0,93187.9
"17000","Illinois","60","      Professional, scientific, and technical services",56984.7,57566.3,57222.2,55388.3,64237.5,63083.3,63283.2,64385.1
"17000","Illinois","64","      Management of companies and enterprises",17047.6,16695.5,16841.5,17453.0,16240.2,16172.9,15914.1,16253.2
"17000","Illinois","65","      Administrative and support and waste management and remediation services",22429.9,22977.9,22538.3,22803.4,23516.5,23236.2,23362.1,24107.7
"17000","Illinois","69","      Educational services",11614.1,11703.5,11620.2,11679.7,11425.7,11487.8,11324.2,11340.3
"17000","Illinois","70","      Health care and social assistance",50180.8,50495.2,50279.0,50556.3,54177.6,54459.7,53537.1,54075.9
"17000","Illinois","76","      Arts, entertainment, and recreation",7035.2,6875.4,7107.4,7506.3,8301.2,8296.4,8429.1,8680.9
"17000","Illinois","79","      Accommodation and food services",19022.4,18967.1,18762.6,18914.1,20933.2,20776.2,20844.0,20877.5
"17000","Illinois","83","  Government and government enterprises",74917.3,74695.2,75235.4,74442.4,71269.5,70950.4,70328.4,71362.7
"18000","Indiana","3","      Agriculture, forestry, fishing and hunting",4176.2,4622.2,4082.5,3469.7,5626.0,5782.8,5544.3,5104.0
"18000","Indiana","6","      Mining, quarrying, and oil and gas extraction",1749.8,1701.3,1655.2,1598.3,1841.5,1577.3,1494.6,1439.4
"18000","Indiana","10","      Utilities",6164.6,6356.7,6547.2,6301.6,5971.8,6132.4,6413.5,6437.7
"18000","Indiana","11","      Construction",11753.4,12069.8,12001.7,11808.2,10445.6,10538.4,10473.9,10830.0
"18000","Indiana","12","      Manufacturing",83579.7,82695.3,81345.3,81556.7,85885.4,86455.4,87466.8,87820.9
"18000","Indiana","34","      Wholesale trade",17071.2,17625.9,17481.5,17126.5,18227.2,18404.4,18496.4,18871.4
"18000","Indiana","35","      Retail trade",16866.6,16528.8,16887.5,16942.1,18606.6,18651.7,18975.9,19141.6
"18000","Indiana","36","      Transportation and warehousing",10085.2,9993.2,10012.8,9916.5,10095.7,10420.9,10520.4,10618.0
"18000","Indiana","45","      Information",6352.2,6435.0,6229.1,6092.8,6844.7,6906.9,6962.6,6848.5
"18000","Indiana","51","      Finance and insurance",14973.7,14943.4,14785.9,13777.4,16515.9,17061.6,17709.1,18167.8
"18000","Indiana","56","      Real estate and rental and leasing",29222.4,29676.0,29903.8,29442.8,29377.1,29389.3,29419.6,29495.4
"18000","Indiana","60","      Professional, scientific, and technical services",12072.8,12255.8,12417.0,11955.1,13949.1,13765.8,13809.1,14105.6
"18000","Indiana","64","      Management of companies and enterprises",3428.0,3506.8,3483.3,3521.7,4332.6,4592.3,4624.8,4594.2
"18000","Indiana","65","      Administrative and support and waste management and remediation services",8417.4,8454.2,8408.7,8299.4,8583.9,8533.8,8690.6,8872.7
"18000","Indiana","69","      Educational services",3469.0,3483.3,3390.4,3397.3,3436.4,3452.1,3391.3,3392.1
"18000","Indiana","70","      Health care and social assistance",23797.0,23812.3,24114.2,24387.3,26436.8,26919.1,26830.9,27221.9
"18000","Indiana","76","      Arts, entertainment, and recreation",3400.5,3555.0,3495.1,3425.2,3156.9,3334.9,3411.2,3487.8
"18000","Indiana","79","      Accommodation and food services",7091.5,7038.5,7061.2,7095.3,7832.8,7789.4,7774.9,7815.9
"18000","Indiana","83","  Government and government enterprises",28651.4,28211.2,28174.2,27672.1,28661.1,28906.0,29171.6,29256.5
"19000","Iowa","3","      Agriculture, forestry, fishing and hunting",10521.0,11264.2,10056.3,10240.4,11796.2,12272.4,12016.9,10776.0
"19000","Iowa","6","      Mining, quarrying, and oil and gas extraction",338.5,352.4,340.6,330.6,345.1,306.5,303.0,299.8
"19000","Iowa","10","      Utilities",2729.6,2670.6,2794.8,2969.4,2796.4,2785.3,2966.7,3073.3
"19000","Iowa","11","      Construction",5810.1,5908.9,5788.0,5912.6,6713.5,6660.5,6682.4,6546.1
"19000","Iowa","12","      Manufacturing",29498.6,30204.9,29534.3,28422.2,29109.4,27250.6,27224.8,26781.3
"19000","Iowa","34","      Wholesale trade",10072.1,10302.7,10225.0,9959.0,10205.0,10491.7,10514.0,10540.5
"19000","Iowa","35","      Retail trade",8652.3,8543.2,8696.7,8630.3,9064.6,9195.1,9283.4,9361.0
"19000","Iowa","36","      Transportation and warehousing",5161.8,5143.8,5139.3,5173.2,5061.4,5167.0,5173.0,5273.7
"19000","Iowa","45","      Information",4499.5,4486.6,4440.5,4261.7,4665.9,4751.3,4822.0,4698.4
"19000","Iowa","51","      Finance and insurance",17316.8,17193.4,17812.6,16128.7,22498.3,22630.2,24013.2,24607.1
"19000","Iowa","56","      Real estate and rental and leasing",15953.1,16116.1,16185.4,15997.5,16337.6,16354.0,16365.3,16299.6
"19000","Iowa","60","      Professional, scientific, and technical services",4843.3,4947.8,4965.3,4924.5,5623.8,5702.1,5693.0,5745.8
"19000","Iowa","64","      Management of companies and enterprises",1642.5,1691.9,1713.7,1904.2,2284.0,2117.2,2106.3,2164.9
"19000","Iowa","65","      Administrative and support and waste management and remediation services",3268.6,3255.5,3243.6,3207.0,3121.6,3116.6,3136.9,3224.0
"19000","Iowa","69","      Educational services",1641.6,1669.9,1641.3,1614.9,1683.7,1670.8,1673.9,1630.6
"19000","Iowa","70","      Health care and social assistance",10227.9,10310.6,10318.5,10371.7,11239.1,11177.8,11203.6,11372.9
"19000","Iowa","76","      Arts, entertainment, and recreation",1178.3,1132.0,1105.9,1110.3,984.0,1002.2,981.4,1024.8
"19000","Iowa","79","      Accommodation and food services",3177.9,3235.4,3242.3,3284.4,3676.3,3629.6,3610.0,3612.3
"19000","Iowa","83","  Government and government enterprises",17870.1,18105.8,18101.8,18030.5,18748.8,18820.6,18961.3,18998.0
"20000","Kansas","3","      Agriculture, forestry, fishing and hunting",6539.2,5423.6,4382.6,5263.4,7139.9,7049.2,7163.4,7083.5
"20000","Kansas","6","      Mining, quarrying, and oil and gas extraction",2176.6,2388.0,2317.3,2284.9,1971.7,1588.4,1559.7,1596.8
"20000","Kansas","10","      Utilities",2860.7,2950.4,2877.8,2855.5,2534.2,2668.8,2843.2,2883.6
"20000","Kansas","11","      Construction",5093.4,5057.2,4803.0,4828.0,4989.6,4933.8,5003.4,5033.0
"20000","Kansas","12","      Manufacturing",25556.9,24472.5,21648.7,20248.5,22468.0,23455.5,24087.5,24501.1
"20000","Kansas","34","      Wholesale trade",9388.2,9785.9,9600.4,10159.3,9957.4,10081.7,10042.4,10188.0
"20000","Kansas","35","      Retail trade",8997.2,8545.2,8675.5,8647.4,9538.2,9484.5,9477.6,9545.1
"20000","Kansas","36","      Transportation and warehousing",5519.7,5466.7,5374.3,5289.0,5406.1,5499.9,5477.1,5524.8
"20000","Kansas","45","      Information",5735.3,5191.5,4402.6,4169.6,5846.5,5854.1,5599.1,5644.0
"20000","Kansas","51","      Finance and insurance",7371.3,7545.2,7675.4,7420.8,7670.1,7769.5,8491.4,8815.9
"20000","Kansas","56","      Real estate and rental and leasing",14938.2,15091.0,15005.6,14450.4,19088.3,19614.5,19678.5,19402.7
"20000","Kansas","60","      Professional, scientific, and technical services",6782.8,7001.6,6901.8,6996.6,8473.2,8774.2,8681.7,8581.3
"20000","Kansas","64","      Management of companies and enterprises",1682.0,1610.4,1638.6,2096.0,3181.8,3237.7,3286.3,3372.0
"20000","Kansas","65","      Administrative and support and waste management and remediation services",4476.6,4282.7,4340.7,4403.2,4152.9,4253.3,4244.4,4253.4
"20000","Kansas","69","      Educational services",1053.7,1043.7,1031.0,1022.6,1009.6,1001.1,980.4,965.3
"20000","Kansas","70","      Health care and social assistance",10475.7,10298.7,10354.0,10475.6,11032.8,11066.2,10995.0,11040.4
"20000","Kansas","76","      Arts, entertainment, and recreation",682.6,668.5,653.4,652.0,758.6,781.6,777.4,823.3
"20000","Kansas","79","      Accommodation and food services",3258.9,3222.1,3182.7,3224.6,3488.2,3439.0,3427.7,3435.9
"20000","Kansas","83","  Government and government enterprises",19835.5,19566.3,19838.0,19660.1,18586.8,18683.1,18768.1,18919.6
"21000","Kentucky","3","      Agriculture, forestry, fishing and hunting",2800.5,2450.9,1605.9,1591.1,3638.7,3738.7,3666.4,3476.7
"21000","Kentucky","6","      Mining, quarrying, and oil and gas extraction",5168.0,4791.8,4254.0,4136.8,2783.2,2246.0,2219.7,2181.2
"21000","Kentucky","10","      Utilities",3270.6,3398.5,3422.0,3335.7,3267.1,3371.9,3395.1,3363.6
"21000","Kentucky","11","      Construction",6334.1,6318.4,6328.4,6320.3,6840.8,6804.2,6695.4,6811.1
"21000","Kentucky","12","      Manufacturing",31727.3,33075.7,33066.0,33220.4,32740.1,33726.9,33826.6,33879.8
"21000","Kentucky","34","      Wholesale trade",11510.8,11741.0,11783.5,11388.3,13089.4,13290.3,13493.6,13550.5
"21000","Kentucky","35","      Retail trade",10360.1,10200.3,10336.0,10199.6,11143.3,11276.7,11217.5,11433.0
"21000","Kentucky","36","      Transportation and warehousing",7766.6,7651.6,7593.3,7542.4,7842.0,7950.4,8115.9,8125.5
"21000","Kentucky","45","      Information",4419.1,4492.1,4444.5,4392.9,4900.7,4882.7,5044.0,4936.6
"21000","Kentucky","51","      Finance and insurance",8356.3,8166.1,8456.1,7883.5,9236.8,9495.0,10142.6,10338.1
"21000","Kentucky","56","      Real estate and rental and leasing",18176.5,18271.7,18378.8,18089.1,17928.4,18007.5,18036.7,17826.7
"21000","Kentucky","60","      Professional, scientific, and technical services",6746.5,6863.3,6864.4,6642.3,7714.2,7710.2,7785.7,7740.7
"21000","Kentucky","64","      Management of companies and enterprises",2654.9,2623.3,2595.4,2824.2,2737.1,2808.9,2973.7,2724.4
"21000","Kentucky","65","      Administrative and support and waste management and remediation services",4725.0,4766.0,4752.2,4785.7,5196.9,5204.4,5239.3,5522.9
"21000","Kentucky","69","      Educational services",1353.8,1359.3,1350.1,1331.8,1286.0,1269.7,1228.0,1216.0
"21000","Kentucky","70","      Health care and social assistance",15198.8,14929.2,15031.0,15073.3,15764.8,16029.6,16297.2,16200.3
"21000","Kentucky","76","      Arts, entertainment, and recreation",824.6,863.2,845.7,843.6,828.5,953.1,921.9,920.0
"21000","Kentucky","79","      Accommodation and food services",4839.4,4837.7,4798.2,4871.1,5665.6,5644.6,5708.0,5673.2
"21000","Kentucky","83","  Government and government enterprises",26701.5,26706.3,26732.6,26636.2,24858.3,24584.3,24473.7,24536.8
"22000","Louisiana","3","      Agriculture, forestry, fishing and hunting",2033.3,2045.9,2267.7,2059.8,2170.8,2094.3,2088.1,2139.2
"22000","Louisiana","6","      Mining, quarrying, and oil and gas extraction",19727.4,19296.2,17265.4,17310.5,16072.0,14039.9,13665.4,13344.2
"22000","Louisiana","10","      Utilities",4449.2,4627.2,4682.5,4669.6,4176.0,4403.6,4592.7,4479.0
"22000","Louisiana","11","      Construction",10726.2,10834.9,10310.6,10850.4,10330.0,10105.3,10131.1,10429.9
"22000","Louisiana","12","      Manufacturing",54959.6,55074.1,51994.0,48799.2,47068.8,47333.8,46650.9,46931.3
"22000","Louisiana","34","      Wholesale trade",11274.7,11699.2,11476.9,11638.6,11473.2,11509.4,11679.5,11563.7
"22000","Louisiana","35","      Retail trade",13969.6,13753.8,13973.7,14047.0,14739.3,15153.7,15150.0,15725.9
"22000","Louisiana","36","      Transportation and warehousing",9103.7,9177.1,9249.2,9505.1,7847.8,7799.4,7403.2,7331.3
"22000","Louisiana","45","      Information",4609.0,4600.9,4374.5,4303.7,5229.3,5054.2,5287.7,5239.7
"22000","Louisiana","51","      Finance and insurance",7740.6,7360.4,7227.8,6681.3,8192.3,8573.9,8817.6,9001.1
"22000","Louisiana","56","      Real estate and rental and leasing",22601.1,22874.0,22824.6,22629.7,22526.0,22407.5,22190.9,22076.1
"22000","Louisiana","60","      Professional, scientific, and technical services",10497.8,10592.1,10562.4,10393.8,10754.6,10573.8,10401.4,10434.9
"22000","Louisiana","64","      Management of companies and enterprises",2345.7,2551.2,2430.3,2771.4,2559.5,2637.1,2708.9,2656.5
"22000","Louisiana","65","      Administrative and support and waste management and remediation services",5277.1,5467.5,5349.3,5560.2,5446.0,5463.8,5454.0,5514.4
"22000","Louisiana","69","      Educational services",2207.9,2170.9,2149.3,2150.6,2231.3,2239.2,2220.8,2268.9
"22000","Louisiana","70","      Health care and social assistance",14961.1,14930.5,15027.4,15038.3,16980.0,17097.4,16942.2,17223.1
"22000","Louisiana","76","      Arts, entertainment, and recreation",2195.8,2023.3,2274.9,1999.0,2008.7,1988.5,2143.4,2081.0
"22000","Louisiana","79","      Accommodation and food services",6666.1,6643.8,6586.8,6723.9,7499.2,7417.8,7282.5,7375.6
"22000","Louisiana","83","  Government and government enterprises",26921.1,27096.0,26518.4,26362.2,24080.0,24048.8,24080.9,23991.9
"23000","Maine","3","      Agriculture, forestry, fishing and hunting","(D)","(D)","(D)","(D)",997.5,898.9,931.4,1033.6
"23000","Maine","6","      Mining, quarrying, and oil and gas extraction","(D)","(D)","(D)","(D)",39.9,30.0,27.6,25.6
"23000","Maine","10","      Utilities",909.6,1017.7,939.3,897.9,849.4,960.2,920.6,836.1
"23000","Maine","11","      Construction",2077.3,2034.0,1947.8,1857.4,1829.9,1799.8,1762.7,1789.8
"23000","Maine","12","      Manufacturing",5520.2,5678.0,5339.5,5156.0,5095.3,5315.1,5271.0,5414.2
"23000","Maine","34","      Wholesale trade",2896.2,3029.3,2976.3,2898.8,3131.1,3290.8,3236.9,3246.5
"23000","Maine","35","      Retail trade",4307.5,4263.3,4319.5,4241.1,4674.7,4696.4,4642.5,4741.9
"23000","Maine","36","      Transportation and warehousing",1185.6,1171.2,1178.0,1168.9,1164.9,1225.0,1202.9,1223.3
"23000","Maine","45","      Information",1064.8,1053.5,1006.2,992.9,1232.1,1206.2,1262.1,1294.3
"23000","Maine","51","      Finance and insurance",3166.6,3136.1,3146.4,2969.6,2979.6,3043.0,3133.6,3272.8
"23000","Maine","56","      Real estate and rental and leasing",7971.2,7976.1,7959.8,7781.8,7890.1,7937.5,7903.3,7870.1
"23000","Maine","60","      Professional, scientific, and technical services",2746.9,2797.8,2775.9,2689.1,3123.0,3063.7,3029.6,3067.5
"23000","Maine","64","      Management of companies and enterprises",776.0,787.8,826.3,829.9,1044.5,1057.6,1165.3,1131.0
"23000","Maine","65","      Administrative and support and waste management and remediation services",1504.6,1524.9,1508.5,1505.6,1616.0,1641.2,1611.2,1662.3
"23000","Maine","69","      Educational services",873.0,877.8,877.1,866.7,886.4,891.4,891.7,895.1
"23000","Maine","70","      Health care and social assistance",6386.2,6369.8,6341.7,6378.0,6618.4,6708.2,6579.0,6572.6
"23000","Maine","76","      Arts, entertainment, and recreation",519.9,529.4,542.9,544.1,561.9,558.4,552.3,596.7
"23000","Maine","79","      Accommodation and food services",1862.0,1882.4,1864.6,1889.3,2189.8,2181.0,2211.0,2226.3
"23000","Maine","83","  Government and government enterprises",7412.7,7355.5,7350.6,7298.5,7496.5,7587.6,7634.6,7564.4
"24000","Maryland","3","      Agriculture, forestry, fishing and hunting",1190.4,1079.9,974.0,931.6,1299.5,1336.4,1293.5,1185.3
"24000","Maryland","6","      Mining, quarrying, and oil and gas extraction",302.3,312.7,278.5,271.3,336.5,292.2,289.2,284.8
"24000","Maryland","10","      Utilities",6571.1,5744.6,6239.3,5822.4,6557.0,6191.5,6357.5,6358.5
"24000","Maryland","11","      Construction",14380.9,13990.0,13934.2,14213.3,14198.9,14315.8,14450.0,14634.3
"24000","Maryland","12","      Manufacturing",19296.4,17933.8,17780.1,17538.1,19811.5,20224.3,20636.1,20685.4
"24000","Maryland","34","      Wholesale trade",15035.1,15357.5,15279.1,14711.0,15886.3,16096.3,16336.1,16451.4
"24000","Maryland","35","      Retail trade",17399.7,16898.7,17351.6,17339.6,18629.0,18539.9,18830.4,18874.2
"24000","Maryland","36","      Transportation and warehousing",6684.1,6604.3,6628.3,6534.4,7465.4,7475.9,7461.0,7668.7
"24000","Maryland","45","      Information",15743.0,16388.7,16464.1,16272.1,17488.7,17962.3,17872.5,17870.1
"24000","Maryland","51","      Finance and insurance",15916.4,15433.0,16156.9,15083.7,16534.8,17318.7,18070.2,18607.0
"24000","Maryland","56","      Real estate and rental and leasing",55289.7,55354.6,55608.1,55006.1,62028.3,62571.4,62527.1,62334.8
"24000","Maryland","60","      Professional, scientific, and technical services",35335.1,35846.9,36080.0,35303.7,36891.2,36998.2,36930.8,37222.0
"24000","Maryland","64","      Management of companies and enterprises",3612.5,3447.1,3522.6,3646.8,3857.2,3958.0,3893.3,4148.0
"24000","Maryland","65","      Administrative and support and waste management and remediation services",10035.2,9787.8,9850.8,9818.4,10334.6,10416.8,10454.0,10779.3
"24000","Maryland","69","      Educational services",5586.6,5637.1,5595.2,5555.6,5675.0,5676.9,5589.7,5653.7
"24000","Maryland","70","      Health care and social assistance",25411.6,25043.4,25325.8,25383.5,27026.2,27328.7,27469.5,27804.1
"24000","Maryland","76","      Arts, entertainment, and recreation",2527.1,2585.7,2555.7,2693.6,4062.2,4149.0,4196.0,4317.4
"24000","Maryland","79","      Accommodation and food services",8434.4,8480.4,8459.0,8520.7,9068.8,9051.0,9124.5,9168.4
"24000","Maryland","83","  Government and government enterprises",70468.3,70179.0,70008.7,69213.0,71126.8,71236.9,71811.3,72771.4
"25000","Massachusetts","3","      Agriculture, forestry, fishing and hunting","(D)","(D)","(D)","(D)",743.1,679.7,734.7,807.2
"25000","Massachusetts","6","      Mining, quarrying, and oil and gas extraction","(D)","(D)","(D)","(D)",506.0,440.0,413.0,372.2
"25000","Massachusetts","10","      Utilities",5055.3,5374.2,5302.6,5640.1,5444.2,5323.2,5472.4,5505.8
"25000","Massachusetts","11","      Construction",13564.1,13518.2,13635.9,14033.0,15619.6,15424.2,15245.3,15777.5
"25000","Massachusetts","12","      Manufacturing",46718.6,47009.5,46266.5,46007.3,47983.8,47950.5,50403.3,47586.2
"25000","Massachusetts","34","      Wholesale trade",22776.4,23249.1,23121.5,22543.4,24713.1,25513.9,25714.1,25754.9
"25000","Massachusetts","35","      Retail trade",18082.7,17625.1,18012.0,17938.7,20106.4,20139.2,20390.6,20599.2
"25000","Massachusetts","36","      Transportation and warehousing",7079.0,7020.8,7001.9,7057.3,7903.8,8020.0,8104.6,8351.8
"25000","Massachusetts","45","      Information",23953.7,24144.8,24357.6,24342.0,28865.7,29138.6,29444.3,28654.0
"25000","Massachusetts","51","      Finance and insurance",37663.2,40964.1,41765.0,42195.0,38976.3,39431.4,41300.1,40208.8
"25000","Massachusetts","56","      Real estate and rental and leasing",63234.4,63921.8,64521.7,63315.9,65458.1,65828.7,65611.4,65998.1
"25000","Massachusetts","60","      Professional, scientific, and technical services",52547.0,52707.4,52755.7,51173.3,60091.3,60074.4,61045.1,62005.1
"25000","Massachusetts","64","      Management of companies and enterprises",9532.8,9840.4,9969.4,10785.6,10632.5,11697.9,11521.0,11784.0
"25000","Massachusetts","65","      Administrative and support and waste management and remediation services",11698.6,11560.7,11452.0,11497.9,12378.0,12334.4,12319.7,12643.6
"25000","Massachusetts","69","      Educational services",14104.1,14320.0,14142.2,14021.7,14408.3,14564.9,14432.0,14471.5
"25000","Massachusetts","70","      Health care and social assistance",42445.8,42368.1,42231.6,42647.1,46980.4,46819.8,46191.2,46818.4
"25000","Massachusetts","76","      Arts, entertainment, and recreation",4222.9,4184.5,4072.2,4077.5,5924.7,6022.3,6126.2,6299.1
"25000","Massachusetts","79","      Accommodation and food services",11631.9,11652.5,11607.5,11702.2,12863.8,12931.6,13106.5,13035.9
"25000","Massachusetts","83","  Government and government enterprises",47776.0,46257.1,46721.6,46098.6,46609.7,47148.5,46767.6,47467.5
"26000","Michigan","3","      Agriculture, forestry, fishing and hunting",3140.6,3251.9,3421.0,3330.8,4091.4,4105.9,4155.4,4000.7
"26000","Michigan","6","      Mining, quarrying, and oil and gas extraction",2101.6,2226.9,1937.2,2000.0,2813.4,2532.9,2333.7,2156.6
"26000","Michigan","10","      Utilities",8862.0,9081.6,9489.0,8978.8,8828.7,8992.7,8860.4,9347.4
"26000","Michigan","11","      Construction",12794.7,13346.6,13397.2,13998.8,15863.3,15900.1,15687.2,16281.0
"26000","Michigan","12","      Manufacturing",78123.1,78501.6,76530.7,78777.0,80762.3,85323.8,84400.0,84286.1
"26000","Michigan","34","      Wholesale trade",27408.1,28599.0,28227.5,28136.3,31059.2,31469.0,31881.2,32107.4
"26000","Michigan","35","      Retail trade",26123.7,25390.2,26049.6,25450.6,27954.5,27979.2,28242.6,28462.6
"26000","Michigan","36","      Transportation and warehousing",10027.4,10000.7,10127.1,10265.3,10703.8,10930.5,10845.3,11376.1
"26000","Michigan","45","      Information",10640.9,10618.9,10275.4,10148.1,13725.3,13795.1,13692.9,13954.2
"26000","Michigan","51","      Finance and insurance",21819.6,21791.1,22565.1,20925.3,23254.4,23050.0,23492.6,23803.0
"26000","Michigan","56","      Real estate and rental and leasing",47781.6,48122.2,48537.6,48094.2,52483.7,53040.4,53084.4,53146.6
"26000","Michigan","60","      Professional, scientific, and technical services",31521.8,32306.9,32849.1,31802.0,36702.3,36722.4,36929.8,37094.6
"26000","Michigan","64","      Management of companies and enterprises",8022.9,8168.9,8026.7,8764.4,9975.5,9184.6,9596.1,9995.0
"26000","Michigan","65","      Administrative and support and waste management and remediation services",14601.8,14547.4,14499.1,14386.4,14247.6,14133.4,14297.4,14723.0
"26000","Michigan","69","      Educational services",3990.0,3962.5,3942.6,3987.8,3818.0,3927.7,3885.9,3794.9
"26000","Michigan","70","      Health care and social assistance",37328.9,36930.0,36998.8,36954.6,39370.1,39906.2,39627.4,39966.8
"26000","Michigan","76","      Arts, entertainment, and recreation",2997.2,3029.4,3091.1,3226.5,3017.7,3116.5,3108.5,3274.8
"26000","Michigan","79","      Accommodation and food services",11186.1,11281.9,11168.5,11368.1,11889.8,11927.5,11924.5,11894.2
"26000","Michigan","83","  Government and government enterprises",49918.9,47795.6,48555.7,48148.6,45895.8,46162.1,46014.5,46502.7
"27000","Minnesota","3","      Agriculture, forestry, fishing and hunting",8074.2,8538.1,9359.5,9014.3,7232.5,7950.6,7921.9,7757.2
"27000","Minnesota","6","      Mining, quarrying, and oil and gas extraction",3005.6,3064.4,2824.1,2705.4,2239.4,2799.6,3146.3,3105.1
"27000","Minnesota","10","      Utilities",4762.0,4798.9,4714.7,4815.1,4722.9,4742.8,5088.7,5017.0
"27000","Minnesota","11","      Construction",9891.0,10055.6,9894.2,9836.3,11430.8,11188.6,11089.2,11198.9
"27000","Minnesota","12","      Manufacturing",43460.9,42438.0,42019.1,41476.5,47068.4,46830.3,47353.2,47657.9
"27000","Minnesota","34","      Wholesale trade",22413.5,23255.8,23393.5,23110.3,24291.1,24016.7,24389.9,24537.0
"27000","Minnesota","35","      Retail trade",15325.0,15061.6,15573.0,15705.2,17556.4,17854.7,18234.9,18391.4
"27000","Minnesota","36","      Transportation and warehousing",8725.2,8490.9,8469.4,8544.3,9490.0,9276.6,9222.6,9650.8
"27000","Minnesota","45","      Information",11193.1,11353.9,11160.1,10870.8,12413.4,12489.8,13078.7,13078.2
"27000","Minnesota","51","      Finance and insurance",23266.7,22815.9,22700.5,23234.2,24104.9,25349.2,26357.6,26469.2
"27000","Minnesota","56","      Real estate and rental and leasing",35309.4,34932.5,35317.8,34579.4,33865.4,34624.3,34474.0,34525.8
"27000","Minnesota","60","      Professional, scientific, and technical services",17968.7,18133.5,18145.1,17932.1,23314.0,23010.6,23075.3,23254.6
"27000","Minnesota","64","      Management of companies and enterprises",10925.1,10869.3,11507.2,11894.4,12729.9,11746.4,12589.3,12642.6
"27000","Minnesota","65","      Administrative and support and waste management and remediation services",7004.9,7042.3,6995.5,6996.6,7465.8,7523.7,7756.7,7972.5
"27000","Minnesota","69","      Educational services",3474.7,3495.2,3425.5,3403.3,3304.7,3314.5,3365.4,3349.9
